MSFT,2019-Aug-15,134.39,134.58,132.25,133.68,28074400,0,1.0,0.0,0.0,0.0,131.83,0.0
MSFT,2019-Aug-16,134.88,136.46,134.72,136.13,24449100,0,1.0,0.0,0.0,0.0,134.246,0.0
MSFT,2019-Aug-19,137.85,138.55,136.89,138.41,24355700,0,1.0,0.0,0.0,0.0,136.495,0.0
MSFT,2019-Aug-20,138.21,138.71,137.24,137.26,21170800,0,1.0,0.0,0.0,0.0,135.361,0.0
MSFT,2019-Aug-21,138.55,139.49,138,138.79,14970300,0,1.0,0.0,0.0,0.0,136.869,0.0
MSFT,2019-Aug-22,138.66,139.2,136.29,137.78,18697000,0,1.0,0.0,0.0,0.0,135.873,0.0
MSFT,2019-Aug-23,137.19,138.35,132.8,133.39,38508600,0,1.0,0.0,0.0,0.0,131.544,0.0
MSFT,2019-Aug-26,134.99,135.56,133.9,135.45,20312600,0,1.0,0.0,0.0,0.0,133.576,0.0
MSFT,2019-Aug-27,136.39,136.72,134.66,135.74,23102100,0,1.0,0.0,0.0,0.0,133.862,0.0
MSFT,2019-Aug-28,134.88,135.76,133.55,135.56,17393300,0,1.0,0.0,0.0,0.0,133.684,0.0
MSFT,2019-Aug-29,137.25,138.44,136.91,138.12,20168700,0,1.0,0.0,0.0,0.0,136.209,0.0
MSFT,2019-Aug-30,139.15,139.18,136.27,137.86,23940100,0,1.0,0.0,0.0,0.0,135.952,0.0
MSFT,2019-Sep-03,136.61,137.2,135.7,136.04,18869300,0,1.0,0.0,0.0,0.0,134.157,0.0
MSFT,2019-Sep-04,137.3,137.69,136.48,137.63,17995900,0,1.0,0.0,0.0,0.0,135.725,0.0
MSFT,2019-Sep-05,139.11,140.38,138.76,140.05,26101800,0,1.0,0.0,0.0,0.0,138.112,0.0
MSFT,2019-Sep-06,140.03,140.18,138.2,139.1,20824500,0,1.0,0.0,0.0,0.0,137.175,0.0
MSFT,2019-Sep-09,139.59,139.75,136.46,137.52,25773900,0,1.0,0.0,0.0,0.0,135.617,0.0
MSFT,2019-Sep-10,136.8,136.89,134.51,136.08,28903400,0,1.0,0.0,0.0,0.0,134.197,0.0
